,User-ID,ISBN,Book-Rating
470376,112541,014200023X,9
470389,112541,0330347772,7
470398,112541,0375706771,10
470400,112541,0380400634,7
470413,112541,0425147517,8
470416,112541,0440215439,8
470420,112541,0441003257,6
470422,112541,0446604232,6
470425,112541,0446609943,7
470426,112541,0446611921,7
470430,112541,0451184327,6
470437,112541,0451206460,7
470445,112541,0553571656,3
470446,112541,0671003356,8
470455,112541,0671886665,8
470525,112559,0140293248,8
470527,112559,0316769487,3
470541,112559,0380756234,7
470547,112559,0399148027,9
470554,112559,0440200989,8
470556,112559,0440217547,7
470558,112559,0446605239,7
470563,112559,0515107662,9
470566,112559,0515120448,9
470569,112559,0671034057,10
470574,112559,067164257X,8
470576,112559,0671867172,9
470593,112559,0887307876,5
470630,112590,0345417623,8
470631,112590,0446606383,7
470632,112590,0446608262,9
470633,112590,0446611239,10
470634,112590,0446611913,9
470635,112590,0449003787,9
470637,112590,0449219410,9
470638,112590,0449223612,10
470641,112598,0060928336,8
470642,112598,0060976845,7
470643,112598,0375412530,5
470644,112598,0439064872,8
470645,112598,044022103X,9
470646,112598,059035342X,8
470648,112598,0688177751,8
470698,112672,0060557540,6
470699,112672,0060934417,9
470700,112672,0062501860,9
470705,112672,0375705244,10
470712,112672,0399149848,10
470714,112672,0449005615,10
470715,112672,0553273914,10
470716,112672,0553802976,10
470719,112672,0679441557,9
470724,112672,0684864843,10
470821,112761,0373285019,10
470824,112761,0373483902,10
470841,112761,0373790945,10
470843,112761,0373790961,10
470858,112761,0446364150,10
470859,112761,0446364282,10
470861,112761,0446610542,10
470868,112761,0515128554,7
470869,112761,0515132292,10
470875,112761,0553562746,10
470877,112761,0553565060,6
470879,112761,0553571583,10
470880,112761,055357602X,10
470881,112761,0553576038,10
470893,112761,1551668246,8
470895,112761,1551668866,10
470899,112765,0060196122,7
470900,112765,0060392452,8
470902,112765,0062502182,10
470932,112765,0425154092,7
470947,112765,044651652X,10
470978,112765,067982412X,10
471063,112818,0316781266,7
471064,112818,0345413350,10
471066,112818,0380002930,10
471067,112818,0446612545,10
471068,112818,0446672211,9
471069,112818,0671021001,9
471072,112818,0894803700,9
471092,112845,0345367650,5
471095,112845,0425122123,7
471096,112845,0425143325,7
471097,112845,0425150143,5
471098,112845,0425154092,5
471099,112845,0425163407,7
471101,112845,0440237262,6
471102,112845,0446607274,5
471103,112845,0446607711,5
471104,112845,0451206525,7
471106,112845,055356451X,5
471154,112881,0060502258,9
471162,112881,0060977027,7
471163,112881,0060987103,8
471165,112881,0060988258,8
471173,112881,0064400557,10
471187,112881,0140067779,7
471202,112881,0152001018,7
471286,112881,0385335830,7
471287,112881,0385335881,9
471418,112881,0525935835,10
471421,112881,0553153277,10
471535,112881,0679312420,7
471541,112881,0684801523,6
471596,112881,0804106304,7
471603,112881,081296683X,8
471632,112881,1550810510,8
471711,112914,0060002492,7
471741,112914,0451169522,8
471759,112914,055357227X,3
471762,112914,0671032658,7
471773,112914,0743211383,6
471783,112914,0812571991,8
471803,112914,0937611018,8
471855,112953,002411510X,9
471857,112953,0140042598,10
471858,112953,0140043519,8
471860,112953,0316769177,8
471861,112953,0374129983,10
471868,112953,0393312801,9
471869,112953,0393315819,6
471872,112953,0394404289,10
471873,112953,0451163966,9
471874,112953,0451526341,9
471875,112953,0452262933,10
471877,112953,0679730346,8
471879,112953,0679735771,8
471880,112953,0679746048,9
471885,112953,1573221937,6
471886,112953,1573225517,9
471887,112953,1573226882,8
471888,112953,1573227331,7
471889,112953,1573228583,10
471928,112979,0385474016,8
471929,112979,0394742117,8
471931,112979,051512608X,3
471932,112979,0898157803,5
471934,112979,1551668998,8
471985,113030,0020306652,10
471988,113030,0060987049,9
471990,113030,0061073628,8
471992,113030,0140042598,9
471997,113030,030681188X,9
471998,113030,031205436X,10
472000,113030,0316666343,10
472001,113030,0316769487,9
472004,113030,034536676X,10
472010,113030,0385419287,7
472017,113030,0671708635,10
472019,113030,0671874349,10
472021,113030,0676973779,10
472029,113030,0684863472,9
472030,113030,0767903854,10
472037,113030,0836218051,10
472038,113030,0836218221,10
472040,113030,0836220625,9
472047,113030,1550548913,7
472262,113259,0316734837,9
472263,113259,0446611085,5
472264,113259,0446611913,10
472266,113259,0671004530,5
472268,113259,0743237188,2
472269,113259,1400030382,10
472288,113270,002542730X,5
472292,113270,0060168013,8
472294,113270,0060509392,10
472299,113270,0060915544,10
472303,113270,0060927569,6
472305,113270,0060930535,8
472310,113270,0060934417,10
472316,113270,0060987561,10
472321,113270,0061091618,7
472333,113270,0140119906,6
472338,113270,0140244824,4
472339,113270,014025448X,7
472340,113270,0140254544,7
472341,113270,0140257934,7
472342,113270,0140265686,7
472343,113270,0140270590,8
472348,113270,0142000345,7
472366,113270,0316666343,9
472371,113270,0316780812,10
472374,113270,0316782262,9
472375,113270,0316788228,10
472377,113270,0316899992,5
472378,113270,0316969443,7
472390,113270,0345423291,7
472394,113270,0345438329,10
472395,113270,0345439104,7
472397,113270,0345445848,9
472405,113270,0375411070,10
472406,113270,0375412530,7
472409,113270,0375501371,9
472417,113270,0375705198,10
472418,113270,0375705244,10
472429,113270,0380679914,10
472431,113270,0380719185,7
472435,113270,0380730138,9
472439,113270,0385312202,8
472451,113270,0385492081,9
472458,113270,0385511612,7
472459,113270,0385720106,10
472471,113270,039571091X,8
472498,113270,0446352764,9
472503,113270,0446525502,10
472505,113270,0446527785,10
472508,113270,0446531332,8
472513,113270,0446608955,10
472514,113270,0446611514,9
472517,113270,0446672211,8
472539,113270,0451525221,9
472543,113270,0452274427,10
472563,113270,0553250426,10
472564,113270,0553250531,10
472574,113270,0553289411,10
472575,113270,055328942X,10
472576,113270,0553292722,8
472579,113270,055356160X,9
472582,113270,055356451X,9
472588,113270,0553582526,6
472589,113270,0553587188,10
472599,113270,0670031046,9
472631,113270,0679721037,10
472641,113270,067976397X,8
472642,113270,067976402X,10
472652,113270,0684848783,3
472653,113270,068810312X,10
472657,113270,0688177867,3
472666,113270,0743418174,8
472671,113270,0743454529,10
472674,113270,0743464451,10
472694,113270,0804117683,9
472699,113270,0805063897,6
472709,113270,0842329277,3
472712,113270,0842332294,3
472720,113270,0893757071,10
472728,113270,1400031354,8
472730,113270,1400034779,8
472795,113279,0375705856,7
472802,113279,0446364495,9
472806,113279,0451167317,5
472809,113279,0553213172,9
472811,113279,0553580221,3
472814,113279,0671793489,6
472818,113279,0679751319,10
472830,113292,0060915544,7
472832,113292,0140296409,9
472840,113292,0345445848,7
472843,113292,0380003821,9
472857,113292,0553078925,3
472906,113334,0345375211,5
472908,113334,0345396553,8
472910,113334,0345453816,7
472911,113334,0373218540,7
472912,113334,0373483503,8
472919,113334,0394800133,9
472920,113334,0394800168,8
472922,113334,0399141383,9
472926,113334,0425163865,7
472928,113334,0425175405,7
472929,113334,0425179885,7
472930,113334,0434003484,5
472937,113334,0440998050,8
472940,113334,0446606324,8
472944,113334,0451200152,9
472945,113334,0451201558,7
472952,113334,0553277944,8
472953,113334,0553569910,8
472978,113334,0671003364,8
472979,113334,0671010085,8
472980,113334,0671010093,5
472985,113334,067102423X,7
472987,113334,0671026011,10
472990,113334,067697175X,10
473000,113334,0786014199,8
473003,113334,0811821706,5
473036,113364,0060191988,5
473037,113364,0060505885,5
473040,113364,0140298479,5
473041,113364,0312278586,7
473050,113364,0517556278,6
473059,113364,0743406176,8
473066,113364,1400060117,8
473127,113435,0061009059,8
473128,113435,0061031429,9
473142,113435,0345459407,8
473147,113435,0380718332,7
473150,113435,038079487X,8
473163,113435,0446359750,8
473168,113435,0452279186,8
473169,113435,0553280589,7
473176,113435,067976397X,5
473178,113435,0786889179,9
473179,113435,0786889756,8
473180,113435,0812589718,9
473181,113435,1400031346,6
473394,113475,0316777722,5
473395,113475,0316779989,5
473396,113475,0394800028,5
473397,113475,0394800206,5
473401,113475,0446671223,5
473484,113519,0060504072,8
473501,113519,0060936363,8
473502,113519,0060958022,8
473506,113519,0060981180,10
473524,113519,0061097314,8
473537,113519,0070212570,8
473552,113519,0140244824,8
473557,113519,0140280553,8
473571,113519,0142000892,8
473578,113519,0151008116,9
473579,113519,0152050167,9
473597,113519,0312195516,9
473615,113519,0312289510,7
473645,113519,0316666343,9
473683,113519,0345443284,8
473684,113519,0345445848,8
473687,113519,0345459202,8
473694,113519,0374148600,8
473697,113519,0374525641,8
473702,113519,0375406182,8
473705,113519,0375412115,8
473707,113519,0375420673,8
473719,113519,0375506179,8
473724,113519,0375706771,8
473726,113519,0375707972,8
473739,113519,0380599236,8
473753,113519,0380977761,8
473766,113519,0385318073,8
473771,113519,0385413041,7
473775,113519,0385425473,8
473782,113519,038548951X,9
473810,113519,0394557433,9
473811,113519,0394572343,9
473823,113519,0399141146,8
473829,113519,0425077047,9
473867,113519,0440223202,8
473893,113519,0446310786,10
473901,113519,044652087X,8
473918,113519,0446672211,9
473920,113519,0446676098,8
473940,113519,0449912558,9
473961,113519,0452277337,8
473965,113519,0452282152,10
473966,113519,0452284449,8
473990,113519,0517707918,8
474075,113519,0671023209,7
474079,113519,0671038184,9
474080,113519,0671042572,9
474105,113519,0671864416,9
474106,113519,0671880187,9
474115,113519,067941388X,7
474141,113519,067976397X,9
474142,113519,067976402X,9
474145,113519,0679781587,9
474155,113519,068483376X,7
474162,113519,0684852683,8
474172,113519,068487217X,9
474173,113519,0684874350,10
474231,113519,078670621X,9
474239,113519,0786867647,8
474264,113519,0804106304,9
474364,113519,0971290903,7
474376,113519,1558531025,9
474377,113519,1558532161,9
474378,113519,155874262X,9
474379,113519,1558743316,7
474400,113519,1565122968,8
474425,113519,1573226106,10
474496,113531,0061031089,7
474497,113531,014025448X,8
474498,113531,0345380193,7
474500,113531,0373244487,7
474504,113531,039914739X,6
474505,113531,0425163385,7
474506,113531,0440224705,7
474507,113531,044023722X,8
474508,113531,0446527130,4
474510,113531,0446612790,9
474514,113531,055356160X,8
474515,113531,0553584510,9
474694,113602,0345452569,9
474695,113602,0425189864,9
474696,113602,0440235804,7
474698,113602,0451180410,7
474699,113602,0451210158,8
474746,113624,0060915544,5
474747,113624,0312979479,3
474748,113624,0312982917,8
474749,113624,0345450728,5
474752,113624,0451184718,10
474754,113624,1551666561,5
474755,113624,1551667002,5
474791,113657,0061091995,7
474792,113657,0140293248,8
474794,113657,0446391301,4
474795,113657,0446605239,6
474796,113657,0451167538,7
474797,113657,0451191013,4
474798,113657,0671704184,7
474799,113657,0684865742,7
474800,113657,0684867621,5
474802,113657,1558743669,6
474803,113661,014023313X,10
474805,113661,0156628708,10
474808,113661,0345436911,10
474809,113661,0375724370,10
474811,113661,0385425473,10
474812,113661,0385720955,10
474817,113661,0446394521,10
474818,113661,0451204948,10
474820,113661,0553273914,10
474821,113661,0670894184,10
474828,113663,031215125X,7
474829,113663,0312954468,10
474833,113663,0373226144,5
474836,113663,0373226314,7
474838,113663,0373825013,6
474839,113663,0380717018,9
474842,113663,0440193613,9
474848,113663,0446353957,9
474849,113663,0446354678,8
474850,113663,0446355453,9
474851,113663,0446357448,9
474853,113663,0446602450,8
474855,113663,0446606189,8
474858,113663,0451162919,9
474859,113663,0451169522,9
474863,113663,0671443283,7
474865,113663,0671693816,9
474868,113663,0671729454,8
474869,113663,0671782525,8
474870,113663,074343627X,10
474923,113752,002542730X,10
474924,113752,0028604199,10
474932,113752,0316666009,10
474933,113752,0316693642,10
474937,113752,0385413041,10
474946,113752,0446679593,6
474949,113752,0525934251,10
474950,113752,0525941673,5
474955,113752,0743247612,10
474959,113752,0811807282,5
475039,113804,0061031070,7
475040,113804,0061096105,7
475042,113804,0440211263,8
475043,113804,0440235596,10
475044,113804,0446607339,5
475048,113804,0671014196,8
475065,113817,006093817X,10
475099,113817,0142000485,10
475153,113817,0385504209,7
475201,113817,0679781498,7
475214,113817,0743205405,7
475254,113817,0811825558,7
475390,113904,0028604202,7
475391,113904,0060191988,7
475398,113904,0060930535,8
475415,113904,0140430032,7
475432,113904,0312957572,9
475442,113904,0345336038,7
475443,113904,0345337662,7
475452,113904,0345422384,8
475480,113904,0385337116,9
475485,113904,0385512104,7
475507,113904,042516098X,7
475513,113904,0440222656,8
475516,113904,0440226430,7
475527,113904,0446672211,8
475528,113904,0449209733,8
475531,113904,0449219550,7
475543,113904,051512558X,9
475560,113904,0553292722,7
475570,113904,0553800949,7
475582,113904,0671510053,7
475601,113904,0679429220,7
475620,113904,0743243307,6
475631,113904,0804108897,8
475725,113944,0312978359,5
475731,113944,0345339681,9
475735,113944,0380709538,5
475739,113944,0425180638,5
475740,113944,0439136350,5
475742,113944,0440472431,5
475745,113944,0451202341,5
475748,113944,0515125490,5
475749,113944,0553292722,5
475750,113944,0553578308,5
475752,113944,0671023888,5
475753,113944,0671025333,5
475757,113944,0671868713,5
475779,113955,0064400565,9
475784,113955,0141301104,8
475785,113955,0141301120,9
475787,113955,0345339681,3
475792,113955,0380702843,8
475793,113955,0380710404,8
475800,113955,0394820371,9
475808,113955,0425182673,9
475810,113955,0440219760,7
475812,113955,0440401585,7
475816,113955,0440407524,9
475820,113955,0440422256,7
475823,113955,0440487617,5
475824,113955,0440498058,7
475865,113955,0811825558,9
475875,113955,0893753564,8
475899,113966,0425143325,5
475902,113966,0451181379,5
475903,113966,0553565214,5
475904,113966,0553579908,5
475907,113966,0812505182,5
475925,113983,0061093343,8
476047,113983,0345316991,10
476053,113983,0345413377,8
476086,113983,0425181103,7
476096,113983,0446606324,7
476098,113983,0446608890,8
476102,113983,0451206525,7
476208,113983,0786881852,5
476209,113983,0786883367,5
476307,113983,0880389052,9
476370,113983,155874262X,5
476477,114007,0060008776,9
476478,114007,0140042598,9
476485,114007,0345391810,9
476486,114007,0345391829,8
476490,114007,0385484518,1
476494,114007,0425130215,9
476496,114007,0425144429,5
476497,114007,0440117658,9
476500,114007,0440206154,8
476501,114007,0446358584,6
476503,114007,0449209733,7
476509,114007,0688155308,7
476570,114075,0060928336,9
476576,114075,0385512104,9
476577,114075,0440204194,7
476580,114075,0553382179,10
476581,114075,067088300X,9
476673,114085,0064401707,10
476674,114085,0064401774,10
476676,114085,0345339681,10
476677,114085,0345375211,10
476678,114085,034537522X,10
476681,114085,0451184963,7
476682,114085,0451200152,6
476683,114085,0451628039,10
476684,114085,0452278902,9
476685,114085,0842329129,10
476687,114085,0842329242,10
476688,114085,0842329250,10
476689,114085,0842329269,10
476690,114085,0842329277,10
476691,114085,0842329293,10
476692,114085,0842332251,10
476693,114089,0425138232,8
476695,114089,0446341916,5
476697,114089,0451166892,8
476698,114089,0451173139,7
476699,114089,0553230212,10
476701,114089,0743225406,7
476702,114089,0812532635,8
476771,114178,0060938455,5
476806,114178,0345413350,8
476815,114178,0380789019,8
476821,114178,0439139597,3
476823,114178,0440204887,10
476825,114178,0440241073,8
476828,114178,0446517380,8
476840,114178,0451203771,10
476861,114178,0525946535,9
476867,114178,0553213172,8
476872,114178,0553579908,7
476884,114178,0671532766,7
476912,114178,0767907809,10
476935,114178,0836217241,10
477030,114200,0373483554,8
477031,114200,0373483694,9
477032,114200,0380710218,10
477034,114200,0440225701,9
477035,114200,0449219569,8
477037,114200,0515118559,10
477038,114200,051512317X,9
477039,114200,0515126772,10
477040,114200,0671014919,5
477042,114200,0821767089,5
477107,114216,0380723638,8
477113,114216,038081403X,7
477137,114216,0440235146,8
477144,114216,0446606812,8
477151,114216,0449216861,8
477153,114216,0449219364,7
477156,114216,0449223604,7
477163,114216,0451166892,10
477166,114216,0451192303,7
477190,114216,0553569406,8
477197,114216,0671028375,9
477248,114217,0140282033,8
477252,114217,0380731851,8
477257,114217,0440211727,5
477258,114217,044022165X,5
477274,114217,0747551006,8
477275,114217,0804106304,8
477276,114217,080410753X,9
477277,114217,0804114986,7
477280,114217,1576734749,7
477348,114258,0060007788,8
477353,114258,0310209307,10
477355,114258,0375500510,10
477358,114258,0440220394,7
477360,114258,0446310786,9
477370,114258,0689817851,10
477381,114265,0345391055,10
477384,114265,0451167716,9
477390,114265,0671001132,10
477392,114265,0671025341,10
477396,114265,0671868713,10
477397,114265,0743202961,10
477398,114265,0842329129,5
477420,114279,000649840X,9
477424,114279,0006551971,7
477431,114279,0099288850,8
477438,114279,0140430962,7
477445,114279,0316785261,9
477450,114279,037582233X,8
477453,114279,0452282152,8
477460,114279,0575400951,10
477461,114279,0590112899,9
477467,114279,0749397543,10
477475,114279,0860681297,7
477516,114306,0192815326,9
477517,114306,0345361792,10
477518,114306,0394404289,10
477521,114306,0553242954,8
477528,114306,1573225517,9
477529,114306,1573227331,9
478350,114378,0061092827,5
478354,114378,0380763990,5
478355,114378,0446359866,5
478356,114378,0446606812,5
478358,114378,0515120278,5
478406,114414,0020442203,10
478414,114414,0060086386,6
478445,114414,0060932171,10
478453,114414,0060959355,5
478473,114414,0064410129,5
478474,114414,0064410137,5
478507,114414,014027927X,8
478543,114414,0312252943,4
478576,114414,0316910333,10
478595,114414,0345391810,8
478656,114414,0373250215,9
478691,114414,0380619458,7
478734,114414,0385722435,10
478770,114414,0425092917,6
478795,114414,0425152251,6
478807,114414,0425169693,9
478812,114414,0425175405,5
478840,114414,044021145X,9
478876,114414,0440407079,10
478888,114414,0446310786,10
478909,114414,0446608009,8
478950,114414,0451172817,7
478953,114414,0451176464,7
478961,114414,0451197747,8
478969,114414,0451208765,8
478981,114414,0451523660,5
479008,114414,051511779X,5
479046,114414,0553274503,9
479117,114414,0670835382,5
479199,114414,0671670689,10
479252,114414,0679742115,8
479315,114414,0758200846,8
479417,114414,1551666952,8
479491,114444,0060987529,9
479493,114444,0061053716,10
479496,114444,0061092002,7
479519,114444,0316666343,10
479520,114444,0345313860,9
479524,114444,0345342968,10
479528,114444,034536676X,7
479530,114444,034538475X,7
479532,114444,0345424646,8
479535,114444,0375706771,8
479551,114444,0394561619,8
479557,114444,0425097609,8
479558,114444,0425101452,8
479560,114444,0425109720,8
479563,114444,0425118703,8
479564,114444,0425127583,7
479568,114444,042513525X,6
479571,114444,0425155722,6
479573,114444,0425174271,7
479592,114444,0440236703,9
479593,114444,0440236819,7
479599,114444,0440439884,9
479610,114444,0446360856,9
479611,114444,0446363669,5
479632,114444,0451132378,6
479634,114444,0451160525,9
479637,114444,0451170113,8
479641,114444,0451524829,9
479644,114444,0515133876,8
479649,114444,0553273906,8
479656,114444,0553348981,10
479664,114444,0553581554,5
479671,114444,0671004565,6
479673,114444,0671024256,8
479677,114444,0671741187,7
479689,114444,0743211375,7
479691,114444,0743418174,6
479711,114444,0842329129,5
479724,114446,0060938455,8
479725,114446,0061020656,5
479726,114446,0061092177,8
479727,114446,0064407667,7
479750,114446,0224063782,10
479756,114446,0316666343,9
479765,114446,0345352661,7
479777,114446,043935806X,10
479778,114446,0440206154,9
479781,114446,0451457994,9
479783,114446,0552124753,7
479784,114446,0552131059,8
479785,114446,0552131067,9
479786,114446,0552134643,9
479787,114446,0552137030,9
479789,114446,0552142379,7
479790,114446,055214598X,6
479791,114446,0552146153,7
479797,114446,0552998486,7
479800,114446,0553279378,8
479808,114446,0590660543,10
479809,114446,0618334661,7
479822,114446,0749396067,10
479823,114446,0749397543,7
479834,114446,0811802981,10
479835,114446,081296666X,8
479855,114452,034536676X,7
479856,114452,037570504X,7
479858,114452,0679722025,8
479859,114452,0684801523,5
479860,114452,1573227331,7
479884,114483,0060557257,7
479885,114483,0440217512,8
479886,114483,0440221315,8
479887,114483,0440224772,8
479888,114483,0440224837,10
479900,114498,0385504209,7
479901,114498,0439064872,10
479902,114498,0439136369,10
479904,114498,0553803328,6
479905,114498,059035342X,10
479929,114544,0060557257,7
479931,114544,0060928336,4
479932,114544,0060930535,5
479933,114544,0060930934,8
479934,114544,0060952970,8
479935,114544,0060987561,10
479937,114544,0061097101,5
479939,114544,014023313X,6
479940,114544,0140244824,8
479941,114544,014028009X,7
479944,114544,0142000205,7
479950,114544,0312243022,8
479952,114544,0312958129,8
479953,114544,0312961324,7
479954,114544,0316085251,8
479955,114544,0316096199,5
479956,114544,0316284955,8
479957,114544,0316601950,6
479960,114544,0316899984,7
479963,114544,0374100128,5
479964,114544,0375700757,6
479965,114544,0375703675,6
479966,114544,0375705856,7
479967,114544,0375706771,7
479968,114544,0375707972,7
479969,114544,037570910X,8
479970,114544,0375726403,8
479971,114544,0375727345,8
479981,114544,038082101X,9
479982,114544,0385265700,7
479983,114544,0385333412,6
479984,114544,0385335121,7
479985,114544,0385502532,6
479986,114544,0385720106,6
479991,114544,042511774X,6
479992,114544,0425122123,8
479993,114544,0425162443,8
479994,114544,0425167313,7
479995,114544,0425174344,6
479996,114544,0440122090,7
479998,114544,0440207770,7
480001,114544,0440224594,6
480002,114544,0440225272,6
480003,114544,0440226104,6
480004,114544,0440226430,8
480006,114544,044023722X,7
480013,114544,0446670251,7
480014,114544,0446672211,6
480021,114544,0451202341,7
480022,114544,0451205146,7
480023,114544,0451408888,5
480025,114544,0452282195,3
480026,114544,0452282829,7
480027,114544,0452284937,7
480028,114544,051513628X,6
480035,114544,0553273914,7
480037,114544,0553573209,7
480038,114544,0553574574,9
480040,114544,0618526412,6
480041,114544,0671021001,10
480043,114544,0671038184,8
480044,114544,0671042564,8
480054,114544,0671537458,6
480062,114544,068486424X,9
480065,114544,0743203631,8
480067,114544,0743411250,7
480068,114544,0743431030,4
480070,114544,0743439651,7
480071,114544,0786868619,8
480072,114544,080410946X,7
480073,114544,0804113475,6
480074,114544,0804114986,9
480080,114544,1558743669,7
480081,114544,1558745157,7
480138,114581,0060085452,10
480161,114581,0385315031,10
480167,114581,0385729340,10
480169,114581,0439064872,8
480171,114581,0439139600,7
480174,114581,0440204194,10
480176,114581,0440211263,10
480179,114581,0440213290,8
480180,114581,0440221595,10
480183,114581,0440235596,10
480187,114581,0451203771,10
480189,114581,0451209907,10
480193,114581,059035342X,7
480197,114581,0688171621,9
480413,114634,0140298479,10
480416,114634,0345351525,9
480417,114634,0345384466,10
480418,114634,034538475X,9
480419,114634,0345391802,10
480420,114634,0345391829,10
480424,114634,0553278355,6
480431,114643,0345394267,9
480433,114643,0380718340,9
480435,114643,0425154092,10
480437,114643,042516098X,7
480438,114643,0553289691,9
480493,114662,0312022824,5
480500,114662,0446519138,5
480501,114662,0449006522,7
480502,114662,0486268756,8
480506,114662,0679433015,8
480665,114742,0345369947,8
480666,114742,0345396936,10
480667,114742,0345417623,10
480668,114742,038549081X,7
480669,114742,0451167805,9
480670,114742,0553569058,7
480797,114813,0060392452,8
480800,114813,0060988649,8
480802,114813,0140049975,5
480807,114813,0312195516,9
480808,114813,0312263120,6
480809,114813,0345423615,7
480810,114813,0345423631,5
480814,114813,0440241073,4
480820,114813,0515117234,5
480826,114813,0671027387,7
480829,114813,0756400627,9
481376,114868,0007154615,8
481384,114868,0060392452,8
481390,114868,0060915544,7
481394,114868,0060938455,9
481401,114868,0061097314,7
481403,114868,0064400026,10
481404,114868,006440188X,9
481433,114868,014028009X,10
481438,114868,014100018X,9
481439,114868,0141001771,6
481477,114868,0345370805,6
481495,114868,0374129983,9
481502,114868,0375707972,8
481511,114868,0380732181,6
481516,114868,038079487X,8
481528,114868,0385335482,8
481529,114868,0385336179,7
481530,114868,0385337116,9
481531,114868,0385424728,5
481535,114868,0385480016,10
481539,114868,0385491026,10
481540,114868,0385491034,9
481541,114868,0385504209,8
481547,114868,0385730586,8
481578,114868,044021145X,9
481580,114868,044022165X,7
481585,114868,0440295858,6
481594,114868,0446524565,6
481595,114868,0446532231,10
481598,114868,0446679364,7
481599,114868,0446692298,10
481600,114868,0448095017,10
481601,114868,0448095025,10
481602,114868,0448095041,10
481603,114868,044809505X,10
481604,114868,0448095068,10
481624,114868,0449910237,4
481637,114868,0452269652,7
481677,114868,0553377868,4
481683,114868,0553578308,7
481690,114868,0609807900,6
481696,114868,0670892963,8
481701,114868,0671003755,8
481704,114868,0671010123,6
481731,114868,067697175X,9
481737,114868,0679309411,9
481751,114868,0688178057,7
481758,114868,074340615X,6
481767,114868,0749395990,7
481784,114868,0771086547,8
481813,114868,0811801802,8
481832,114868,0877017883,10
481876,114868,1573227374,7
481886,114868,1880985055,1
481931,114893,0140124381,9
481932,114893,0140143882,9
481947,114893,0349101779,9
481952,114893,0425182908,5
481954,114893,0449003795,7
481964,114893,0671880314,9
481979,114893,1400041414,9
482659,115002,0060513640,6
482660,115002,0060517611,5
482663,115002,0060531231,9
482673,115002,0156030209,7
482683,115002,031298328X,7
482684,115002,0312983298,5
482685,115002,0312983867,8
482690,115002,0345386744,8
482725,115002,0380016990,3
482727,115002,0380753006,6
482755,115002,0380818337,4
482759,115002,0380819635,7
482771,115002,042519485X,6
482779,115002,0445406518,7
482783,115002,0446364266,5
482788,115002,0446610542,7
482809,115002,050552113X,4
482811,115002,050552208X,4
482814,115002,0505523728,6
482821,115002,051511779X,10
482829,115002,0515134899,7
482832,115002,0553283545,4
482857,115002,0671516922,7
482863,115002,0671689746,5
482865,115002,0671737791,7
482875,115002,0743442660,8
482887,115002,0804119910,5
482898,115002,0821772279,7
482926,115003,0060175966,9
482927,115003,0060196122,7
482929,115003,0060915544,8
482930,115003,0060921145,7
482931,115003,0060922249,7
482934,115003,0060931809,5
482938,115003,0060977264,5
482939,115003,0060977493,7
482940,115003,0060987103,5
482941,115003,0061009059,7
482945,115003,006251279X,8
482947,115003,0140253602,7
482949,115003,0140258795,10
482951,115003,0140280553,10
482961,115003,0142001430,6
482962,115003,0142001619,10
482964,115003,0142001821,8
482965,115003,0142002798,7
482967,115003,0156027321,10
482968,115003,0156106809,9
482969,115003,0156439611,8
482975,115003,031215125X,10
482977,115003,0312185863,7
482978,115003,0312195516,8
482980,115003,0312201656,7
482984,115003,0312970617,7
482985,115003,0312978383,7
482989,115003,0316569321,8
482990,115003,0316666343,8
483004,115003,0345424719,8
483005,115003,0345433491,8
483006,115003,0345438329,6
483008,115003,0345465083,10
483011,115003,0375507507,10
483013,115003,0375700757,8
483016,115003,0375706771,9
483017,115003,0375708278,9
483019,115003,0375726403,7
483024,115003,038082101X,8
483032,115003,0385265700,8
483036,115003,0385418493,7
483040,115003,0385482388,8
483042,115003,038548951X,7
483048,115003,038550120X,8
483049,115003,0385503954,8
483050,115003,0385504209,9
483051,115003,0385721420,8
483052,115003,0385722206,8
483055,115003,0393319504,10
483071,115003,0425129586,8
483073,115003,0425179672,7
483076,115003,0440229499,8
483082,115003,0446310786,10
483084,115003,0446675059,8
483087,115003,0449207757,6
483092,115003,0451179285,5
483094,115003,0451403703,7
483095,115003,0451456521,8
483101,115003,0452269571,8
483102,115003,0452282829,6
483103,115003,0452284449,7
483115,115003,0553562967,8
483116,115003,0553571656,8
483117,115003,0553801821,8
483123,115003,0671001795,7
483124,115003,0671003755,8
483125,115003,0671021001,8
483132,115003,0671743058,8
483142,115003,0679751521,8
483144,115003,067975833X,8
483145,115003,0679774025,8
483147,115003,0684826976,10
483148,115003,068484477X,9
483153,115003,0688177751,6
483158,115003,0743203178,5
483159,115003,074322535X,9
483161,115003,0743237188,6
483177,115003,0802130208,10
483179,115003,0802139256,8
483180,115003,0804102988,9
483182,115003,0805063897,7
483187,115003,0807083178,8
483205,115003,0878573410,8
483242,115003,1400031354,9
483245,115003,1558746625,7
483253,115003,1582343047,8
483337,115097,0312925883,5
483339,115097,0380752859,5
483340,115097,0399135782,7
483341,115097,0425134350,5
483342,115097,0670892963,7
483343,115097,0671888587,4
483389,115120,006008460X,8
483529,115120,0312979886,7
483584,115120,0345426037,8
483588,115120,0345443284,5
483655,115120,0373825013,5
483693,115120,0380698919,8
483735,115120,038533656X,8
483739,115120,0385486804,8
483800,115120,042514545X,10
483926,115120,0446343455,8
483979,115120,0446609781,9
484089,115120,0452282276,9
484429,115120,0679751602,8
484528,115120,0805068015,9
484701,115120,1931561648,7
484727,115150,0060932759,6
